,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HOURS_NAME,OBS_VALUE
149,2001,E02003208,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,972.0
150,2001,E02003208,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,507.0
151,2001,E02003208,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1713.0
152,2001,E02003208,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,23.0
153,2001,E02003208,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,191.0
154,2001,E02003208,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,416.0
155,2001,E02003208,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,417.0
156,2001,E02003208,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,533.0
157,2001,E02003208,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,133.0
158,2001,E02003208,2001 super output areas - middle layer,305,Male - Mean hours worked,42.41
159,2001,E02003208,2001 super output areas - middle layer,305,Female - Mean hours worked,32.89
160,2001,E02003209,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1429.0
161,2001,E02003209,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,5.0
162,2001,E02003209,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,39.0
163,2001,E02003209,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,82.0
164,2001,E02003209,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,186.0
165,2001,E02003209,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,785.0
166,2001,E02003209,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,332.0
167,2001,E02003209,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1178.0
168,2001,E02003209,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,28.0
169,2001,E02003209,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,151.0
170,2001,E02003209,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,379.0
171,2001,E02003209,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,248.0
172,2001,E02003209,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,312.0
173,2001,E02003209,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,60.0
174,2001,E02003209,2001 super output areas - middle layer,305,Male - Mean hours worked,42.54
175,2001,E02003209,2001 super output areas - middle layer,305,Female - Mean hours worked,30.07
176,2001,E02003210,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1858.0
177,2001,E02003210,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,11.0
178,2001,E02003210,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,66.0
179,2001,E02003210,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,139.0
180,2001,E02003210,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,275.0
181,2001,E02003210,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,826.0
182,2001,E02003210,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,541.0
183,2001,E02003210,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1588.0
184,2001,E02003210,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,33.0
185,2001,E02003210,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,193.0
186,2001,E02003210,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,447.0
187,2001,E02003210,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,339.0
188,2001,E02003210,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,441.0
189,2001,E02003210,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,135.0
190,2001,E02003210,2001 super output areas - middle layer,305,Male - Mean hours worked,42.71
191,2001,E02003210,2001 super output areas - middle layer,305,Female - Mean hours worked,31.6
192,2001,E02003211,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1469.0
193,2001,E02003211,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,13.0
194,2001,E02003211,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,54.0
195,2001,E02003211,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,140.0
196,2001,E02003211,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,201.0
197,2001,E02003211,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,601.0
198,2001,E02003211,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,460.0
199,2001,E02003211,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1086.0
200,2001,E02003211,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,33.0
201,2001,E02003211,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,138.0
202,2001,E02003211,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,291.0
203,2001,E02003211,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,189.0
204,2001,E02003211,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,328.0
205,2001,E02003211,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,107.0
206,2001,E02003211,2001 super output areas - middle layer,305,Male - Mean hours worked,42.7
207,2001,E02003211,2001 super output areas - middle layer,305,Female - Mean hours worked,32.02
208,2001,E02003090,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1878.0
209,2001,E02003090,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,13.0
210,2001,E02003090,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,89.0
211,2001,E02003090,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,90.0
212,2001,E02003090,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,354.0
213,2001,E02003090,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,877.0
214,2001,E02003090,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,455.0
215,2001,E02003090,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1629.0
216,2001,E02003090,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,38.0
217,2001,E02003090,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,273.0
218,2001,E02003090,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,510.0
219,2001,E02003090,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,318.0
220,2001,E02003090,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,375.0
221,2001,E02003090,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,115.0
222,2001,E02003090,2001 super output areas - middle layer,305,Male - Mean hours worked,41.51
223,2001,E02003090,2001 super output areas - middle layer,305,Female - Mean hours worked,29.75
224,2001,E02003091,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1784.0
225,2001,E02003091,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,10.0
226,2001,E02003091,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,72.0
227,2001,E02003091,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,89.0
228,2001,E02003091,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,312.0
229,2001,E02003091,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,876.0
230,2001,E02003091,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,425.0
231,2001,E02003091,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1525.0
232,2001,E02003091,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,36.0
233,2001,E02003091,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,251.0
234,2001,E02003091,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,489.0
235,2001,E02003091,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,297.0
236,2001,E02003091,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,371.0
237,2001,E02003091,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,81.0
238,2001,E02003091,2001 super output areas - middle layer,305,Male - Mean hours worked,41.72
239,2001,E02003091,2001 super output areas - middle layer,305,Female - Mean hours worked,29.1
240,2001,E02003092,2001 super output areas - middle layer,305,All males aged 16-74 in employment,2267.0
241,2001,E02003092,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,9.0
242,2001,E02003092,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,70.0
243,2001,E02003092,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,104.0
244,2001,E02003092,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,403.0
245,2001,E02003092,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1036.0
246,2001,E02003092,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,645.0
247,2001,E02003092,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1636.0
248,2001,E02003092,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,46.0
249,2001,E02003092,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,234.0
250,2001,E02003092,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,506.0
251,2001,E02003092,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,329.0
252,2001,E02003092,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,390.0
253,2001,E02003092,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,131.0
254,2001,E02003092,2001 super output areas - middle layer,305,Male - Mean hours worked,43.29
255,2001,E02003092,2001 super output areas - middle layer,305,Female - Mean hours worked,30.39
256,2001,E02003093,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1735.0
257,2001,E02003093,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,15.0
258,2001,E02003093,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,92.0
259,2001,E02003093,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,114.0
260,2001,E02003093,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,229.0
261,2001,E02003093,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,752.0
262,2001,E02003093,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,533.0
263,2001,E02003093,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1407.0
264,2001,E02003093,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,39.0
265,2001,E02003093,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,221.0
266,2001,E02003093,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,464.0
267,2001,E02003093,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,225.0
268,2001,E02003093,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,337.0
269,2001,E02003093,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,121.0
270,2001,E02003093,2001 super output areas - middle layer,305,Male - Mean hours worked,42.92
271,2001,E02003093,2001 super output areas - middle layer,305,Female - Mean hours worked,30.06
272,2001,E02003094,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1992.0
273,2001,E02003094,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,15.0
274,2001,E02003094,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,65.0
275,2001,E02003094,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,102.0
276,2001,E02003094,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,272.0
277,2001,E02003094,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,960.0
278,2001,E02003094,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,578.0
279,2001,E02003094,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1677.0
280,2001,E02003094,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,23.0
281,2001,E02003094,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,229.0
282,2001,E02003094,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,503.0
283,2001,E02003094,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,333.0
284,2001,E02003094,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,465.0
285,2001,E02003094,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,124.0
286,2001,E02003094,2001 super output areas - middle layer,305,Male - Mean hours worked,43.09
287,2001,E02003094,2001 super output areas - middle layer,305,Female - Mean hours worked,30.93
288,2001,E02003095,2001 super output areas - middle layer,305,All males aged 16-74 in employment,2100.0
289,2001,E02003095,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,8.0
290,2001,E02003095,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,56.0
291,2001,E02003095,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,76.0
292,2001,E02003095,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,328.0
293,2001,E02003095,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1060.0
294,2001,E02003095,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,572.0
295,2001,E02003095,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1830.0
296,2001,E02003095,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,42.0
297,2001,E02003095,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,260.0
298,2001,E02003095,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,561.0
299,2001,E02003095,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,408.0
300,2001,E02003095,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,455.0
301,2001,E02003095,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,104.0
302,2001,E02003095,2001 super output areas - middle layer,305,Male - Mean hours worked,43.24
303,2001,E02003095,2001 super output areas - middle layer,305,Female - Mean hours worked,29.98
304,2001,E02003096,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1928.0
