,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
87,2001,E02002563,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,11
88,2001,E02002563,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,186
89,2001,E02002563,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,100
90,2001,E02002563,2001 super output areas - middle layer,305,Other households,101
91,2001,E02002563,2001 super output areas - middle layer,305,Other households - With dependent children,46
92,2001,E02002563,2001 super output areas - middle layer,305,Other households - All students,0
93,2001,E02002563,2001 super output areas - middle layer,305,Other households - All pensioner,12
94,2001,E02002563,2001 super output areas - middle layer,305,Other households - Other,43
95,2001,E02002564,2001 super output areas - middle layer,305,All households,3967
96,2001,E02002564,2001 super output areas - middle layer,305,One person household,1246
97,2001,E02002564,2001 super output areas - middle layer,305,One person household - Pensioner,736
98,2001,E02002564,2001 super output areas - middle layer,305,One person household - Other,510
99,2001,E02002564,2001 super output areas - middle layer,305,One family and no others,2541
100,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - All pensioners,347
101,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,449
102,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,677
103,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,250
104,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,153
105,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,150
106,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,8
107,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,359
108,2001,E02002564,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,148
109,2001,E02002564,2001 super output areas - middle layer,305,Other households,180
110,2001,E02002564,2001 super output areas - middle layer,305,Other households - With dependent children,86
111,2001,E02002564,2001 super output areas - middle layer,305,Other households - All students,0
112,2001,E02002564,2001 super output areas - middle layer,305,Other households - All pensioner,13
113,2001,E02002564,2001 super output areas - middle layer,305,Other households - Other,81
114,2001,E02002565,2001 super output areas - middle layer,305,All households,2597
115,2001,E02002565,2001 super output areas - middle layer,305,One person household,969
116,2001,E02002565,2001 super output areas - middle layer,305,One person household - Pensioner,334
117,2001,E02002565,2001 super output areas - middle layer,305,One person household - Other,635
118,2001,E02002565,2001 super output areas - middle layer,305,One family and no others,1532
119,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - All pensioners,162
120,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,293
121,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,369
122,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,132
123,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,148
124,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,107
125,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,7
126,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,241
127,2001,E02002565,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,73
128,2001,E02002565,2001 super output areas - middle layer,305,Other households,96
129,2001,E02002565,2001 super output areas - middle layer,305,Other households - With dependent children,29
130,2001,E02002565,2001 super output areas - middle layer,305,Other households - All students,0
131,2001,E02002565,2001 super output areas - middle layer,305,Other households - All pensioner,9
132,2001,E02002565,2001 super output areas - middle layer,305,Other households - Other,58
133,2001,E02002566,2001 super output areas - middle layer,305,All households,2982
134,2001,E02002566,2001 super output areas - middle layer,305,One person household,1412
135,2001,E02002566,2001 super output areas - middle layer,305,One person household - Pensioner,447
136,2001,E02002566,2001 super output areas - middle layer,305,One person household - Other,965
137,2001,E02002566,2001 super output areas - middle layer,305,One family and no others,1388
138,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - All pensioners,120
139,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,234
140,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,317
141,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,93
142,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,161
143,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,117
144,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,7
145,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,260
146,2001,E02002566,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,79
147,2001,E02002566,2001 super output areas - middle layer,305,Other households,182
148,2001,E02002566,2001 super output areas - middle layer,305,Other households - With dependent children,64
149,2001,E02002566,2001 super output areas - middle layer,305,Other households - All students,0
150,2001,E02002566,2001 super output areas - middle layer,305,Other households - All pensioner,9
151,2001,E02002566,2001 super output areas - middle layer,305,Other households - Other,109
152,2001,E02002567,2001 super output areas - middle layer,305,All households,2852
153,2001,E02002567,2001 super output areas - middle layer,305,One person household,872
154,2001,E02002567,2001 super output areas - middle layer,305,One person household - Pensioner,474
155,2001,E02002567,2001 super output areas - middle layer,305,One person household - Other,398
156,2001,E02002567,2001 super output areas - middle layer,305,One family and no others,1849
157,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - All pensioners,272
158,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,348
159,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,406
160,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,179
161,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,81
162,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,139
163,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,9
164,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,315
165,2001,E02002567,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,100
166,2001,E02002567,2001 super output areas - middle layer,305,Other households,131
167,2001,E02002567,2001 super output areas - middle layer,305,Other households - With dependent children,58
168,2001,E02002567,2001 super output areas - middle layer,305,Other households - All students,3
169,2001,E02002567,2001 super output areas - middle layer,305,Other households - All pensioner,11
170,2001,E02002567,2001 super output areas - middle layer,305,Other households - Other,59
171,2001,E02002568,2001 super output areas - middle layer,305,All households,2321
172,2001,E02002568,2001 super output areas - middle layer,305,One person household,810
173,2001,E02002568,2001 super output areas - middle layer,305,One person household - Pensioner,516
174,2001,E02002568,2001 super output areas - middle layer,305,One person household - Other,294
175,2001,E02002568,2001 super output areas - middle layer,305,One family and no others,1428
176,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - All pensioners,300
177,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,314
178,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,486
179,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,110
180,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,62
181,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,35
182,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,5
183,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,74
184,2001,E02002568,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,42
185,2001,E02002568,2001 super output areas - middle layer,305,Other households,83
186,2001,E02002568,2001 super output areas - middle layer,305,Other households - With dependent children,23
187,2001,E02002568,2001 super output areas - middle layer,305,Other households - All students,0
188,2001,E02002568,2001 super output areas - middle layer,305,Other households - All pensioner,16
189,2001,E02002568,2001 super output areas - middle layer,305,Other households - Other,44
190,2001,E02002569,2001 super output areas - middle layer,305,All households,3866
191,2001,E02002569,2001 super output areas - middle layer,305,One person household,953
192,2001,E02002569,2001 super output areas - middle layer,305,One person household - Pensioner,720
193,2001,E02002569,2001 super output areas - middle layer,305,One person household - Other,233
194,2001,E02002569,2001 super output areas - middle layer,305,One family and no others,2818
195,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - All pensioners,696
196,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,717
197,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,833
198,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,262
199,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,76
200,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,46
201,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,7
202,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,109
203,2001,E02002569,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,72
204,2001,E02002569,2001 super output areas - middle layer,305,Other households,95
205,2001,E02002569,2001 super output areas - middle layer,305,Other households - With dependent children,36
206,2001,E02002569,2001 super output areas - middle layer,305,Other households - All students,0
207,2001,E02002569,2001 super output areas - middle layer,305,Other households - All pensioner,21
208,2001,E02002569,2001 super output areas - middle layer,305,Other households - Other,38
209,2001,E02002570,2001 super output areas - middle layer,305,All households,3280
210,2001,E02002570,2001 super output areas - middle layer,305,One person household,1278
211,2001,E02002570,2001 super output areas - middle layer,305,One person household - Pensioner,572
212,2001,E02002570,2001 super output areas - middle layer,305,One person household - Other,706
213,2001,E02002570,2001 super output areas - middle layer,305,One family and no others,1835
214,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - All pensioners,209
215,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,369
216,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,423
217,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,167
218,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,113
219,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,125
220,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,14
221,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,303
222,2001,E02002570,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,112
223,2001,E02002570,2001 super output areas - middle layer,305,Other households,167
224,2001,E02002570,2001 super output areas - middle layer,305,Other households - With dependent children,67
225,2001,E02002570,2001 super output areas - middle layer,305,Other households - All students,0
226,2001,E02002570,2001 super output areas - middle layer,305,Other households - All pensioner,8
227,2001,E02002570,2001 super output areas - middle layer,305,Other households - Other,92
228,2001,E02002571,2001 super output areas - middle layer,305,All households,2220
229,2001,E02002571,2001 super output areas - middle layer,305,One person household,685
230,2001,E02002571,2001 super output areas - middle layer,305,One person household - Pensioner,320
231,2001,E02002571,2001 super output areas - middle layer,305,One person household - Other,365
232,2001,E02002571,2001 super output areas - middle layer,305,One family and no others,1428
233,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - All pensioners,185
234,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,299
235,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,296
236,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,125
237,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,85
238,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,92
239,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,6
240,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,267
241,2001,E02002571,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,73
242,2001,E02002571,2001 super output areas - middle layer,305,Other households,107
243,2001,E02002571,2001 super output areas - middle layer,305,Other households - With dependent children,50
244,2001,E02002571,2001 super output areas - middle layer,305,Other households - All students,0
245,2001,E02002571,2001 super output areas - middle layer,305,Other households - All pensioner,11
246,2001,E02002571,2001 super output areas - middle layer,305,Other households - Other,46
247,2001,E02002572,2001 super output areas - middle layer,305,All households,2620
248,2001,E02002572,2001 super output areas - middle layer,305,One person household,897
249,2001,E02002572,2001 super output areas - middle layer,305,One person household - Pensioner,356
250,2001,E02002572,2001 super output areas - middle layer,305,One person household - Other,541
251,2001,E02002572,2001 super output areas - middle layer,305,One family and no others,1596
252,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - All pensioners,161
253,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,282
254,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,369
255,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,130
256,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,120
257,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,126
258,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,12
259,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,318
260,2001,E02002572,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,78
261,2001,E02002572,2001 super output areas - middle layer,305,Other households,127
262,2001,E02002572,2001 super output areas - middle layer,305,Other households - With dependent children,58
263,2001,E02002572,2001 super output areas - middle layer,305,Other households - All students,0
264,2001,E02002572,2001 super output areas - middle layer,305,Other households - All pensioner,13
265,2001,E02002572,2001 super output areas - middle layer,305,Other households - Other,56
266,2001,E02002573,2001 super output areas - middle layer,305,All households,2864
267,2001,E02002573,2001 super output areas - middle layer,305,One person household,679
268,2001,E02002573,2001 super output areas - middle layer,305,One person household - Pensioner,407
269,2001,E02002573,2001 super output areas - middle layer,305,One person household - Other,272
270,2001,E02002573,2001 super output areas - middle layer,305,One family and no others,2068
271,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - All pensioners,315
272,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,556
273,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,589
274,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,210
275,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,120
276,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,65
277,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,11
278,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,120
279,2001,E02002573,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,82
280,2001,E02002573,2001 super output areas - middle layer,305,Other households,117
281,2001,E02002573,2001 super output areas - middle layer,305,Other households - With dependent children,44
282,2001,E02002573,2001 super output areas - middle layer,305,Other households - All students,0
283,2001,E02002573,2001 super output areas - middle layer,305,Other households - All pensioner,13
284,2001,E02002573,2001 super output areas - middle layer,305,Other households - Other,60
285,2001,E02002483,2001 super output areas - middle layer,305,All households,2966
286,2001,E02002483,2001 super output areas - middle layer,305,One person household,693
287,2001,E02002483,2001 super output areas - middle layer,305,One person household - Pensioner,359
288,2001,E02002483,2001 super output areas - middle layer,305,One person household - Other,334
289,2001,E02002483,2001 super output areas - middle layer,305,One family and no others,2175
290,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - All pensioners,284
291,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,427
292,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,680
293,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,244
294,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,129
295,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,125
296,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,6
297,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,191
298,2001,E02002483,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,89
299,2001,E02002483,2001 super output areas - middle layer,305,Other households,98
300,2001,E02002483,2001 super output areas - middle layer,305,Other households - With dependent children,45
301,2001,E02002483,2001 super output areas - middle layer,305,Other households - All students,0
302,2001,E02002483,2001 super output areas - middle layer,305,Other households - All pensioner,6
303,2001,E02002483,2001 super output areas - middle layer,305,Other households - Other,47
304,2001,E02002484,2001 super output areas - middle layer,305,All households,4251
305,2001,E02002484,2001 super output areas - middle layer,305,One person household,1583
306,2001,E02002484,2001 super output areas - middle layer,305,One person household - Pensioner,781
307,2001,E02002484,2001 super output areas - middle layer,305,One person household - Other,802
308,2001,E02002484,2001 super output areas - middle layer,305,One family and no others,2446
309,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - All pensioners,293
310,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,413
311,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,532
312,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,215
313,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,122
314,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,239
315,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,14
316,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,457
317,2001,E02002484,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,161
318,2001,E02002484,2001 super output areas - middle layer,305,Other households,222
319,2001,E02002484,2001 super output areas - middle layer,305,Other households - With dependent children,107
320,2001,E02002484,2001 super output areas - middle layer,305,Other households - All students,0
321,2001,E02002484,2001 super output areas - middle layer,305,Other households - All pensioner,30
322,2001,E02002484,2001 super output areas - middle layer,305,Other households - Other,85
323,2001,E02002485,2001 super output areas - middle layer,305,All households,3708
324,2001,E02002485,2001 super output areas - middle layer,305,One person household,1160
325,2001,E02002485,2001 super output areas - middle layer,305,One person household - Pensioner,560
326,2001,E02002485,2001 super output areas - middle layer,305,One person household - Other,600
327,2001,E02002485,2001 super output areas - middle layer,305,One family and no others,2361
328,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - All pensioners,256
329,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,416
330,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,578
331,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,252
332,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,127
333,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - with dependent children,204
334,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - all children non-dependent,13
335,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - Lone parent households - with dependent children,387
336,2001,E02002485,2001 super output areas - middle layer,305,One family and no others - Lone parent households - all children non-dependent,128
337,2001,E02002485,2001 super output areas - middle layer,305,Other households,187
338,2001,E02002485,2001 super output areas - middle layer,305,Other households - With dependent children,92
339,2001,E02002485,2001 super output areas - middle layer,305,Other households - All students,0
340,2001,E02002485,2001 super output areas - middle layer,305,Other households - All pensioner,18
341,2001,E02002485,2001 super output areas - middle layer,305,Other households - Other,77
342,2001,E02002486,2001 super output areas - middle layer,305,All households,2239
343,2001,E02002486,2001 super output areas - middle layer,305,One person household,390
344,2001,E02002486,2001 super output areas - middle layer,305,One person household - Pensioner,203
345,2001,E02002486,2001 super output areas - middle layer,305,One person household - Other,187
346,2001,E02002486,2001 super output areas - middle layer,305,One family and no others,1773
347,2001,E02002486,2001 super output areas - middle layer,305,One family and no others - All pensioners,272
348,2001,E02002486,2001 super output areas - middle layer,305,One family and no others - married couple households - no children,459
349,2001,E02002486,2001 super output areas - middle layer,305,One family and no others - married couple households - with dependent children,571
350,2001,E02002486,2001 super output areas - middle layer,305,One family and no others - married couple households - all children non-dependent,192
351,2001,E02002486,2001 super output areas - middle layer,305,One family and no others - cohabiting couple households - no children,90
