,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_NSSEC_NAME,OBS_VALUE
96,2001,E02002455,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,372
97,2001,E02002455,2001 super output areas - middle layer,305,Semi-routine occupations,708
98,2001,E02002455,2001 super output areas - middle layer,305,Routine occupations,692
99,2001,E02002455,2001 super output areas - middle layer,305,Never worked,142
100,2001,E02002455,2001 super output areas - middle layer,305,Long-term unemployed,57
101,2001,E02002455,2001 super output areas - middle layer,305,Full-time students,155
102,2001,E02002455,2001 super output areas - middle layer,305,Not classifiable for other reasons,1004
103,2001,E02002456,2001 super output areas - middle layer,305,All categories: NS-SeC,4827
104,2001,E02002456,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,124
105,2001,E02002456,2001 super output areas - middle layer,305,Higher professional occupations,214
106,2001,E02002456,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",817
107,2001,E02002456,2001 super output areas - middle layer,305,Intermediate occupations,468
108,2001,E02002456,2001 super output areas - middle layer,305,Small employers and own account workers,237
109,2001,E02002456,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,352
110,2001,E02002456,2001 super output areas - middle layer,305,Semi-routine occupations,577
111,2001,E02002456,2001 super output areas - middle layer,305,Routine occupations,614
112,2001,E02002456,2001 super output areas - middle layer,305,Never worked,195
113,2001,E02002456,2001 super output areas - middle layer,305,Long-term unemployed,49
114,2001,E02002456,2001 super output areas - middle layer,305,Full-time students,328
115,2001,E02002456,2001 super output areas - middle layer,305,Not classifiable for other reasons,852
116,2001,E02002457,2001 super output areas - middle layer,305,All categories: NS-SeC,5275
117,2001,E02002457,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,102
118,2001,E02002457,2001 super output areas - middle layer,305,Higher professional occupations,154
119,2001,E02002457,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",679
120,2001,E02002457,2001 super output areas - middle layer,305,Intermediate occupations,449
121,2001,E02002457,2001 super output areas - middle layer,305,Small employers and own account workers,215
122,2001,E02002457,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,397
123,2001,E02002457,2001 super output areas - middle layer,305,Semi-routine occupations,741
124,2001,E02002457,2001 super output areas - middle layer,305,Routine occupations,809
125,2001,E02002457,2001 super output areas - middle layer,305,Never worked,234
126,2001,E02002457,2001 super output areas - middle layer,305,Long-term unemployed,84
127,2001,E02002457,2001 super output areas - middle layer,305,Full-time students,268
128,2001,E02002457,2001 super output areas - middle layer,305,Not classifiable for other reasons,1143
129,2001,E02002458,2001 super output areas - middle layer,305,All categories: NS-SeC,6369
130,2001,E02002458,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,186
131,2001,E02002458,2001 super output areas - middle layer,305,Higher professional occupations,216
132,2001,E02002458,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1198
133,2001,E02002458,2001 super output areas - middle layer,305,Intermediate occupations,750
134,2001,E02002458,2001 super output areas - middle layer,305,Small employers and own account workers,437
135,2001,E02002458,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,574
136,2001,E02002458,2001 super output areas - middle layer,305,Semi-routine occupations,845
137,2001,E02002458,2001 super output areas - middle layer,305,Routine occupations,826
138,2001,E02002458,2001 super output areas - middle layer,305,Never worked,58
139,2001,E02002458,2001 super output areas - middle layer,305,Long-term unemployed,53
140,2001,E02002458,2001 super output areas - middle layer,305,Full-time students,236
141,2001,E02002458,2001 super output areas - middle layer,305,Not classifiable for other reasons,990
142,2001,E02002459,2001 super output areas - middle layer,305,All categories: NS-SeC,6226
143,2001,E02002459,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,156
144,2001,E02002459,2001 super output areas - middle layer,305,Higher professional occupations,151
145,2001,E02002459,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",975
146,2001,E02002459,2001 super output areas - middle layer,305,Intermediate occupations,590
147,2001,E02002459,2001 super output areas - middle layer,305,Small employers and own account workers,345
148,2001,E02002459,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,520
149,2001,E02002459,2001 super output areas - middle layer,305,Semi-routine occupations,955
150,2001,E02002459,2001 super output areas - middle layer,305,Routine occupations,956
151,2001,E02002459,2001 super output areas - middle layer,305,Never worked,132
152,2001,E02002459,2001 super output areas - middle layer,305,Long-term unemployed,75
153,2001,E02002459,2001 super output areas - middle layer,305,Full-time students,286
154,2001,E02002459,2001 super output areas - middle layer,305,Not classifiable for other reasons,1085
155,2001,E02002460,2001 super output areas - middle layer,305,All categories: NS-SeC,5527
156,2001,E02002460,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,205
157,2001,E02002460,2001 super output areas - middle layer,305,Higher professional occupations,234
158,2001,E02002460,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1112
159,2001,E02002460,2001 super output areas - middle layer,305,Intermediate occupations,586
160,2001,E02002460,2001 super output areas - middle layer,305,Small employers and own account workers,291
161,2001,E02002460,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,401
162,2001,E02002460,2001 super output areas - middle layer,305,Semi-routine occupations,593
163,2001,E02002460,2001 super output areas - middle layer,305,Routine occupations,440
164,2001,E02002460,2001 super output areas - middle layer,305,Never worked,64
165,2001,E02002460,2001 super output areas - middle layer,305,Long-term unemployed,28
166,2001,E02002460,2001 super output areas - middle layer,305,Full-time students,300
167,2001,E02002460,2001 super output areas - middle layer,305,Not classifiable for other reasons,1273
168,2001,E02002461,2001 super output areas - middle layer,305,All categories: NS-SeC,6329
169,2001,E02002461,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,139
170,2001,E02002461,2001 super output areas - middle layer,305,Higher professional occupations,131
171,2001,E02002461,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",864
172,2001,E02002461,2001 super output areas - middle layer,305,Intermediate occupations,517
173,2001,E02002461,2001 super output areas - middle layer,305,Small employers and own account workers,379
174,2001,E02002461,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,588
175,2001,E02002461,2001 super output areas - middle layer,305,Semi-routine occupations,862
176,2001,E02002461,2001 super output areas - middle layer,305,Routine occupations,1028
177,2001,E02002461,2001 super output areas - middle layer,305,Never worked,150
178,2001,E02002461,2001 super output areas - middle layer,305,Long-term unemployed,60
179,2001,E02002461,2001 super output areas - middle layer,305,Full-time students,245
180,2001,E02002461,2001 super output areas - middle layer,305,Not classifiable for other reasons,1366
181,2001,E02002462,2001 super output areas - middle layer,305,All categories: NS-SeC,5327
182,2001,E02002462,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,178
183,2001,E02002462,2001 super output areas - middle layer,305,Higher professional occupations,164
184,2001,E02002462,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",992
185,2001,E02002462,2001 super output areas - middle layer,305,Intermediate occupations,581
186,2001,E02002462,2001 super output areas - middle layer,305,Small employers and own account workers,372
187,2001,E02002462,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,448
188,2001,E02002462,2001 super output areas - middle layer,305,Semi-routine occupations,628
189,2001,E02002462,2001 super output areas - middle layer,305,Routine occupations,687
190,2001,E02002462,2001 super output areas - middle layer,305,Never worked,75
191,2001,E02002462,2001 super output areas - middle layer,305,Long-term unemployed,55
192,2001,E02002462,2001 super output areas - middle layer,305,Full-time students,249
193,2001,E02002462,2001 super output areas - middle layer,305,Not classifiable for other reasons,898
194,2001,E02002463,2001 super output areas - middle layer,305,All categories: NS-SeC,6008
195,2001,E02002463,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,80
196,2001,E02002463,2001 super output areas - middle layer,305,Higher professional occupations,86
197,2001,E02002463,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",564
198,2001,E02002463,2001 super output areas - middle layer,305,Intermediate occupations,428
199,2001,E02002463,2001 super output areas - middle layer,305,Small employers and own account workers,247
200,2001,E02002463,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,527
201,2001,E02002463,2001 super output areas - middle layer,305,Semi-routine occupations,949
202,2001,E02002463,2001 super output areas - middle layer,305,Routine occupations,1091
203,2001,E02002463,2001 super output areas - middle layer,305,Never worked,258
204,2001,E02002463,2001 super output areas - middle layer,305,Long-term unemployed,130
205,2001,E02002463,2001 super output areas - middle layer,305,Full-time students,267
206,2001,E02002463,2001 super output areas - middle layer,305,Not classifiable for other reasons,1381
207,2001,E02002464,2001 super output areas - middle layer,305,All categories: NS-SeC,5805
208,2001,E02002464,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,98
209,2001,E02002464,2001 super output areas - middle layer,305,Higher professional occupations,83
210,2001,E02002464,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",557
211,2001,E02002464,2001 super output areas - middle layer,305,Intermediate occupations,345
212,2001,E02002464,2001 super output areas - middle layer,305,Small employers and own account workers,239
213,2001,E02002464,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,534
214,2001,E02002464,2001 super output areas - middle layer,305,Semi-routine occupations,916
215,2001,E02002464,2001 super output areas - middle layer,305,Routine occupations,1041
216,2001,E02002464,2001 super output areas - middle layer,305,Never worked,197
217,2001,E02002464,2001 super output areas - middle layer,305,Long-term unemployed,71
218,2001,E02002464,2001 super output areas - middle layer,305,Full-time students,208
219,2001,E02002464,2001 super output areas - middle layer,305,Not classifiable for other reasons,1516
220,2001,E02002465,2001 super output areas - middle layer,305,All categories: NS-SeC,4302
221,2001,E02002465,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,131
222,2001,E02002465,2001 super output areas - middle layer,305,Higher professional occupations,141
223,2001,E02002465,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",739
224,2001,E02002465,2001 super output areas - middle layer,305,Intermediate occupations,405
225,2001,E02002465,2001 super output areas - middle layer,305,Small employers and own account workers,241
226,2001,E02002465,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,329
227,2001,E02002465,2001 super output areas - middle layer,305,Semi-routine occupations,515
228,2001,E02002465,2001 super output areas - middle layer,305,Routine occupations,472
229,2001,E02002465,2001 super output areas - middle layer,305,Never worked,82
230,2001,E02002465,2001 super output areas - middle layer,305,Long-term unemployed,48
231,2001,E02002465,2001 super output areas - middle layer,305,Full-time students,245
232,2001,E02002465,2001 super output areas - middle layer,305,Not classifiable for other reasons,954
233,2001,E02002466,2001 super output areas - middle layer,305,All categories: NS-SeC,6633
234,2001,E02002466,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,207
235,2001,E02002466,2001 super output areas - middle layer,305,Higher professional occupations,197
236,2001,E02002466,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1229
237,2001,E02002466,2001 super output areas - middle layer,305,Intermediate occupations,703
238,2001,E02002466,2001 super output areas - middle layer,305,Small employers and own account workers,435
239,2001,E02002466,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,568
240,2001,E02002466,2001 super output areas - middle layer,305,Semi-routine occupations,864
241,2001,E02002466,2001 super output areas - middle layer,305,Routine occupations,796
242,2001,E02002466,2001 super output areas - middle layer,305,Never worked,90
243,2001,E02002466,2001 super output areas - middle layer,305,Long-term unemployed,62
244,2001,E02002466,2001 super output areas - middle layer,305,Full-time students,290
245,2001,E02002466,2001 super output areas - middle layer,305,Not classifiable for other reasons,1192
246,2001,E02002467,2001 super output areas - middle layer,305,All categories: NS-SeC,5849
247,2001,E02002467,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,90
248,2001,E02002467,2001 super output areas - middle layer,305,Higher professional occupations,136
249,2001,E02002467,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",702
250,2001,E02002467,2001 super output areas - middle layer,305,Intermediate occupations,490
251,2001,E02002467,2001 super output areas - middle layer,305,Small employers and own account workers,261
252,2001,E02002467,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,445
253,2001,E02002467,2001 super output areas - middle layer,305,Semi-routine occupations,710
254,2001,E02002467,2001 super output areas - middle layer,305,Routine occupations,846
255,2001,E02002467,2001 super output areas - middle layer,305,Never worked,302
256,2001,E02002467,2001 super output areas - middle layer,305,Long-term unemployed,106
257,2001,E02002467,2001 super output areas - middle layer,305,Full-time students,837
258,2001,E02002467,2001 super output areas - middle layer,305,Not classifiable for other reasons,924
259,2001,E02002468,2001 super output areas - middle layer,305,All categories: NS-SeC,4465
260,2001,E02002468,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,180
261,2001,E02002468,2001 super output areas - middle layer,305,Higher professional occupations,192
262,2001,E02002468,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",990
263,2001,E02002468,2001 super output areas - middle layer,305,Intermediate occupations,509
264,2001,E02002468,2001 super output areas - middle layer,305,Small employers and own account workers,286
265,2001,E02002468,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,339
266,2001,E02002468,2001 super output areas - middle layer,305,Semi-routine occupations,477
267,2001,E02002468,2001 super output areas - middle layer,305,Routine occupations,463
268,2001,E02002468,2001 super output areas - middle layer,305,Never worked,35
269,2001,E02002468,2001 super output areas - middle layer,305,Long-term unemployed,34
270,2001,E02002468,2001 super output areas - middle layer,305,Full-time students,202
271,2001,E02002468,2001 super output areas - middle layer,305,Not classifiable for other reasons,758
272,2001,E02002469,2001 super output areas - middle layer,305,All categories: NS-SeC,4543
273,2001,E02002469,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,146
274,2001,E02002469,2001 super output areas - middle layer,305,Higher professional occupations,145
275,2001,E02002469,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",871
276,2001,E02002469,2001 super output areas - middle layer,305,Intermediate occupations,474
277,2001,E02002469,2001 super output areas - middle layer,305,Small employers and own account workers,264
278,2001,E02002469,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,359
279,2001,E02002469,2001 super output areas - middle layer,305,Semi-routine occupations,574
280,2001,E02002469,2001 super output areas - middle layer,305,Routine occupations,522
281,2001,E02002469,2001 super output areas - middle layer,305,Never worked,53
282,2001,E02002469,2001 super output areas - middle layer,305,Long-term unemployed,30
283,2001,E02002469,2001 super output areas - middle layer,305,Full-time students,229
284,2001,E02002469,2001 super output areas - middle layer,305,Not classifiable for other reasons,876
285,2001,E02002470,2001 super output areas - middle layer,305,All categories: NS-SeC,4725
286,2001,E02002470,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,329
287,2001,E02002470,2001 super output areas - middle layer,305,Higher professional occupations,462
288,2001,E02002470,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1276
289,2001,E02002470,2001 super output areas - middle layer,305,Intermediate occupations,509
290,2001,E02002470,2001 super output areas - middle layer,305,Small employers and own account workers,271
291,2001,E02002470,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,160
292,2001,E02002470,2001 super output areas - middle layer,305,Semi-routine occupations,274
293,2001,E02002470,2001 super output areas - middle layer,305,Routine occupations,126
294,2001,E02002470,2001 super output areas - middle layer,305,Never worked,33
295,2001,E02002470,2001 super output areas - middle layer,305,Long-term unemployed,14
296,2001,E02002470,2001 super output areas - middle layer,305,Full-time students,305
297,2001,E02002470,2001 super output areas - middle layer,305,Not classifiable for other reasons,966
298,2001,E02002471,2001 super output areas - middle layer,305,All categories: NS-SeC,7328
299,2001,E02002471,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,281
300,2001,E02002471,2001 super output areas - middle layer,305,Higher professional occupations,369
301,2001,E02002471,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1613
302,2001,E02002471,2001 super output areas - middle layer,305,Intermediate occupations,680
303,2001,E02002471,2001 super output areas - middle layer,305,Small employers and own account workers,529
304,2001,E02002471,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,490
305,2001,E02002471,2001 super output areas - middle layer,305,Semi-routine occupations,716
306,2001,E02002471,2001 super output areas - middle layer,305,Routine occupations,620
307,2001,E02002471,2001 super output areas - middle layer,305,Never worked,83
308,2001,E02002471,2001 super output areas - middle layer,305,Long-term unemployed,49
309,2001,E02002471,2001 super output areas - middle layer,305,Full-time students,411
310,2001,E02002471,2001 super output areas - middle layer,305,Not classifiable for other reasons,1487
311,2001,E02002472,2001 super output areas - middle layer,305,All categories: NS-SeC,4342
312,2001,E02002472,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,183
313,2001,E02002472,2001 super output areas - middle layer,305,Higher professional occupations,167
314,2001,E02002472,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",909
315,2001,E02002472,2001 super output areas - middle layer,305,Intermediate occupations,422
316,2001,E02002472,2001 super output areas - middle layer,305,Small employers and own account workers,348
317,2001,E02002472,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,311
318,2001,E02002472,2001 super output areas - middle layer,305,Semi-routine occupations,458
319,2001,E02002472,2001 super output areas - middle layer,305,Routine occupations,449
320,2001,E02002472,2001 super output areas - middle layer,305,Never worked,72
321,2001,E02002472,2001 super output areas - middle layer,305,Long-term unemployed,22
322,2001,E02002472,2001 super output areas - middle layer,305,Full-time students,226
323,2001,E02002472,2001 super output areas - middle layer,305,Not classifiable for other reasons,775
324,2001,E02002473,2001 super output areas - middle layer,305,All categories: NS-SeC,4741
325,2001,E02002473,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,201
326,2001,E02002473,2001 super output areas - middle layer,305,Higher professional occupations,182
327,2001,E02002473,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1025
328,2001,E02002473,2001 super output areas - middle layer,305,Intermediate occupations,589
329,2001,E02002473,2001 super output areas - middle layer,305,Small employers and own account workers,319
330,2001,E02002473,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,371
331,2001,E02002473,2001 super output areas - middle layer,305,Semi-routine occupations,522
332,2001,E02002473,2001 super output areas - middle layer,305,Routine occupations,492
333,2001,E02002473,2001 super output areas - middle layer,305,Never worked,40
334,2001,E02002473,2001 super output areas - middle layer,305,Long-term unemployed,24
335,2001,E02002473,2001 super output areas - middle layer,305,Full-time students,208
336,2001,E02002473,2001 super output areas - middle layer,305,Not classifiable for other reasons,768
337,2001,E02002474,2001 super output areas - middle layer,305,All categories: NS-SeC,4378
338,2001,E02002474,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,119
339,2001,E02002474,2001 super output areas - middle layer,305,Higher professional occupations,150
340,2001,E02002474,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",616
341,2001,E02002474,2001 super output areas - middle layer,305,Intermediate occupations,316
342,2001,E02002474,2001 super output areas - middle layer,305,Small employers and own account workers,215
343,2001,E02002474,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,302
344,2001,E02002474,2001 super output areas - middle layer,305,Semi-routine occupations,600
345,2001,E02002474,2001 super output areas - middle layer,305,Routine occupations,678
346,2001,E02002474,2001 super output areas - middle layer,305,Never worked,100
347,2001,E02002474,2001 super output areas - middle layer,305,Long-term unemployed,69
348,2001,E02002474,2001 super output areas - middle layer,305,Full-time students,286
349,2001,E02002474,2001 super output areas - middle layer,305,Not classifiable for other reasons,927
350,2001,E02002475,2001 super output areas - middle layer,305,All categories: NS-SeC,4061
351,2001,E02002475,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,236
352,2001,E02002475,2001 super output areas - middle layer,305,Higher professional occupations,279
353,2001,E02002475,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",917
354,2001,E02002475,2001 super output areas - middle layer,305,Intermediate occupations,350
355,2001,E02002475,2001 super output areas - middle layer,305,Small employers and own account workers,280
356,2001,E02002475,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,193
357,2001,E02002475,2001 super output areas - middle layer,305,Semi-routine occupations,323
358,2001,E02002475,2001 super output areas - middle layer,305,Routine occupations,271
359,2001,E02002475,2001 super output areas - middle layer,305,Never worked,26
360,2001,E02002475,2001 super output areas - middle layer,305,Long-term unemployed,22
361,2001,E02002475,2001 super output areas - middle layer,305,Full-time students,373
362,2001,E02002475,2001 super output areas - middle layer,305,Not classifiable for other reasons,791
363,2001,E02002476,2001 super output areas - middle layer,305,All categories: NS-SeC,4216
364,2001,E02002476,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,44
365,2001,E02002476,2001 super output areas - middle layer,305,Higher professional occupations,35
